13189,JDT,UI ,Adam Kiezun,RESOLVED,FIXED,"b""20020409-I on Linux-Motif and w2k:\n\n  1. Setup JUnit\n  2. Enable option 'Code Generator->Remove prefix from field names'\n  3. Open TestCase.java\n  4. In the outliner", right click on 'fName'.\n  5. Observe: No context menu is shown, instead," it asks me right away\n     if I want to delete the getter/setter as well.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13218,JDT,UI ,Adam Kiezun,RESOLVED,FIXED,"b""20020409\nit should be 'pull up...' becuase it always opens a dialog""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13558,JDT,UI ,Adam Kiezun,RESOLVED,FIXED,"b""20020409\ntry moving a cu from 1 package to another - dnd of not - \nno not press 'preview' \n\nnothing happens - file is not moved!\nit is moved if you do press 'preview'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14079,JDT,UI ,Adam Kiezun,RESOLVED,FIXED,b'Build I20020416\n\nJava Browsing view or Package explorer: Select a type (not a CU) and drag it a\nbit and then drop it onto itself\n==> no dialog to confirm, content is deleted and dialog asks to delete CU',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14228,JDT,UI ,Adam Kiezun,RESOLVED,FIXED,b'Build 20020418\n\n- I was browsing some source (not even actively editing).\n- Suddenly I noticed there was a squiggle on one of the constructors.\n- Hover told me that there were two methods (sp) with the same name.\n- Scrolled down to see that, in fact, I did have another copy of the \nconstructor.  Strange.  How did this ever compile?\n- It turns out I must have inadvertently dragged the constructor a little bit \nin the Outline.\n- With the new DnD support in the Outline, it is far too easy to create \nduplicates.',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14465,JDT,UI ,Adam Kiezun,RESOLVED,FIXED,b'build 20020423\n\nRename a build.xml file and get an Internal Error dialog with the following \nstack trace:\n\njava.lang.ClassCastException: org.eclipse.core.internal.resources.File\n at \norg.eclipse.jdt.internal.ui.refactoring.actions.RenameJavaElementAction.run\n(RenameJavaElementAction.java:37)\n at org.eclipse.jdt.internal.ui.refactoring.actions.RenameAction.run\n(RenameAction.java:66)\n at org.eclipse.jdt.ui.actions.SelectionDispatchAction.dispatchRun\n(SelectionDispatchAction.java:132)\n at org.eclipse.jdt.ui.actions.SelectionDispatchAction.run\n(SelectionDispatchAction.java:94)\n at org.eclipse.jface.action.Action.runWithEvent(Action.java:590)\n at \norg.eclipse.jface.action.ActionContributionItem.handleWidgetSelection\n(ActionContributionItem.java:407)\n at org.eclipse.jface.action.ActionContributionItem.handleWidgetEvent\n(ActionContributionItem.java:361)\n at org.eclipse.jface.action.ActionContributionItem.access$0\n(ActionContributionItem.java:352)\n at \norg.eclipse.jface.action.ActionContributionItem$ActionListener.handleEvent\n(ActionContributionItem.java:47)\n at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java\n(Compiled Code))\n at org.eclipse.swt.widgets.Widget.notifyListeners(Widget.java(Compiled \nCode))\n at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java\n(Compiled Code))\n at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java\n(Compiled Code))\n at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java\n(Compiled Code))\n at org.eclipse.ui.internal.Workbench.run(Workbench.java:816)\n at org.eclipse.core.internal.boot.InternalBootLoader.run\n(InternalBootLoader.java:643)\n at org.eclipse.core.boot.BootLoader.run(BootLoader.java:349)\n at java.lang.reflect.Method.invoke(Native Method)\n at org.eclipse.core.launcher.Main.basicRun(Main.java:195)\n at org.eclipse.core.launcher.Main.run(Main.java:541)\n at org.eclipse.core.launcher.Main.main(Main.java:396)',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14579,JDT,UI ,Adam Kiezun,RESOLVED,WORKSFORME,b'latest on 20020423\nrename a type\nundo is still disabled!',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15083,JDT,UI ,Adam Kiezun,RESOLVED,WORKSFORME,"b'JUnit set-up\n1) select fValue1 in the class junit.samples.SimpleTest\n2) Refactor>Rename Element\n3) enter fValue1CHANGED\n->the precondition checking reports a failure:\n    ""another name shadows access to the renamed variable""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15089,JDT,UI ,Adam Kiezun,RESOLVED,DUPLICATE,"b'Build 20020425\nLinux-Motif\n\nWhen I right click on a method in the outliner and select ""copy"," an internal\nerror dialog appears with the following stack trace.\n\norg.eclipse.swt.SWTError: Can not set data in clipboard\n at org.eclipse.swt.dnd.DND.error(DND.java:123)\n at org.eclipse.swt.dnd.DND.error(DND.java:104)\n at org.eclipse.swt.dnd.Clipboard.setContents(Clipboard.java:170)\n at\norg.eclipse.jdt.internal.ui.reorg.CopySourceReferencesToClipboardAction.copyToOSClipbard(CopySourceReferencesToClipboardAction.java:42)\n at\norg.eclipse.jdt.internal.ui.reorg.CopySourceReferencesToClipboardAction.perform(CopySourceReferencesToClipboardAction.java:34)\n at\norg.eclipse.jdt.internal.ui.reorg.SourceReferenceAction$1.run(SourceReferenceAction.java:49)\n at org.eclipse.swt.custom.BusyIndicator.showWhile(BusyIndicator.java:56)\n at\norg.eclipse.jdt.internal.ui.reorg.SourceReferenceAction.run(SourceReferenceAction.java:46)\n at\norg.eclipse.jdt.ui.actions.SelectionDispatchAction.dispatchRun(SelectionDispatchAction.java:132)\n at\norg.eclipse.jdt.ui.actions.SelectionDispatchAction.run(SelectionDispatchAction.java:94)\n at org.eclipse.jdt.internal.ui.reorg.DualReorgAction.run(DualReorgAction.java:32)\n at org.eclipse.jface.action.Action.runWithEvent(Action.java:590)\n at\norg.eclipse.jface.action.ActionContributionItem.handleWidgetSelection(ActionContributionItem.java:407)\n at\norg.eclipse.jface.action.ActionContributionItem.handleWidgetEvent(ActionContributionItem.java:361)\n at\norg.eclipse.jface.action.ActionContributionItem.access$0(ActionContributionItem.java:352)\n at\norg.eclipse.jface.action.ActionContributionItem$ActionListener.handleEvent(ActionContributionItem.java:47)\n at org.eclipse.swt.widgets.EventTable.sendEvent(EventTable.java:75)\n at org.eclipse.swt.widgets.Widget.notifyListeners(Widget.java:488)\n at org.eclipse.swt.widgets.Display.runDeferredEvents(Display.java:1552)\n at org.eclipse.swt.widgets.Display.readAndDispatch(Display.java:1401)\n at org.eclipse.ui.internal.Workbench.runEventLoop(Workbench.java:833)\n at org.eclipse.ui.internal.Workbench.run(Workbench.java:816)\n at org.eclipse.core.internal.boot.InternalBootLoader.run(InternalBootLoader.java:643)\n at org.eclipse.core.boot.BootLoader.run(BootLoader.java:349)\n at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:39)\n at\nsun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:25)\n at java.lang.reflect.Method.invoke(Method.java:324)\n at org.eclipse.core.launcher.Main.basicRun(Main.java:160)\n at org.eclipse.core.launcher.Main.run(Main.java:548)\n at org.eclipse.core.launcher.Main.main(Main.java:403)'
15432,JDT,UI ,Adam Kiezun,RESOLVED,WORKSFORME,b'Refactor->Move a bunch of classes from one package to another. At the end of the\noperation, error dialog says\n\nProblem Managing Bookmarks\n\nReason:\nResource /org.eclipse.team.ui/src/org/eclipse/team/ui/actions/CheckInAction.java\ndoes not exist.""\n\nCheckInAction.java was one of the resources I refactored", and\n/src/org/eclipse/team/ui/actions was its original (source) location.',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15638,JDT,UI ,Adam Kiezun,RESOLVED,FIXED,b'Build: 20020508\n\nIf I move a file from the packages view using drag & drop, the packages view\ndoes not update to show that the file has been removed.\n\nAfter I refresh the packages view shows the file is no longer there.',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
